# units (aposteriori), iter =      1             
    0.10000E+00    0.10000E+01    0.10000E+01    0.31632E-09    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        1
    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00  unit =        2
    0.10000E+00    0.10000E+01    0.10000E+01    0.83000E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        3
    0.10000E+00    0.10000E+01    0.10000E+01    0.46034E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        4
    0.10000E+00    0.10000E+01    0.10000E+01    0.40097E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        5
    0.10000E+00    0.10000E+01    0.10000E+01    0.24523E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        6
    0.10000E+00    0.10000E+01    0.10000E+01    0.19976E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        7
    0.10000E+00    0.10000E+01    0.10000E+01    0.18665E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        8
    0.10000E+00    0.10000E+01    0.10000E+01    0.27638E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =        9
    0.10000E+00    0.10000E+01    0.10000E+01    0.34125E-12    0.10000E-08    0.10000E+01    0.10000E+01    0.33500E+01    0.10000E-19    0.23000E+07    0.50000E+01    0.10000E-09    0.00000E+00    0.10000E-01    0.00000E+00    0.00000E+00    0.00000E+00  unit =       10
