   123.091046144635       5925.13036511990       57864518.2491788       50.0000000000000                          9
   122.444396513693       5926.65389442221       57389915.1839106       50.0000000000000                          9
   121.794704510133       5928.16778001505       56915217.7030621       50.0000000000000                          9
   121.141987113575       5929.67167054176       56440422.3667162       50.0000000000000                          9
   120.486262033954       5931.16524589500       55965526.0408983       50.0000000000000                          9
   119.827544444429       5932.64821782781       55490525.9035589       50.0000000000000                          9
   119.165834177135       5934.12032292391       55015419.3757498       50.0000000000000                          9
   118.501072960609       5935.58128838546       54540203.7866742       50.0000000000000                          9
   117.832996383749       5937.03071217069       54064875.2001883       50.0000000000000                          9
   117.160575819947       5938.46769506597       53589424.8126481       50.0000000000000                          9
   116.479762117772       5939.88983788425       53113829.1351030       50.0000000000000                          9
   115.773932178675       5941.29102651510       52638028.3080962       50.0000000000000                          9
   114.971923506122       5942.65928204256       52161905.0534817       50.0000000000000                          9
   113.939296118294       5944.19709098241       51687441.7905192       50.0000000000000                          8
   112.606752453380       5945.55178420175       51211185.7553717       50.0000000000000                          8
   111.313417735036       5946.88218513815       50734691.8894530       50.0000000000000                          8
   110.044521523058       5948.18158314280       50257894.4929807       50.0000000000000                          8
   108.794883773572       5949.44868754120       49780780.9297644       50.0000000000000                          8
   107.562030035936       5950.68331127164       49303349.3683987       50.0000000000000                          8
   106.344547660789       5951.88562139774       48825601.4444994       50.0000000000000                          8
   105.141637417483       5953.05604784911       48347541.3672387       50.0000000000000                          8
   103.953028231886       5954.19538330524       47869176.8972483       50.0000000000000                          8
   102.779055746830       5955.30506853449       47390522.1401949       50.0000000000000                          8
   101.620720865997       5956.38777004324       46911603.2021850       50.0000000000000                          8
   100.378172980100       5957.40765150521       46432069.2319481       50.0000000000000                          7
   99.1268029824396       5958.36603501921       45951933.1733095       50.0000000000000                          7
   97.9667085223869       5959.29595681548       45471518.4635162       50.0000000000000                          7
   96.8827252040386       5960.19739120348       44990824.8510453       50.0000000000000                          7
   95.8560369402128       5961.07170818155       44509865.7487016       50.0000000000000                          7
   94.8669916194323       5961.92024559120       44028654.2544684       50.0000000000000                          7
   93.8956301558823       5962.74381730586       43547198.3364895       50.0000000000000                          7
   92.9218302318869       5963.54256351150       43065499.3672592       50.0000000000000                          7
   91.9253580378971       5964.31589958447       42583551.6231176       50.0000000000000                          7
   90.8856803805871       5965.06251520619       42101342.2755828       50.0000000000000                          7
   89.7810398447288       5965.78058894330       41618853.4921695       50.0000000000000                          7
